pluno,4avg2,4max2,4min2,4avg3,4max3,4min3,4avg4,4max4,4min4,3avg2,3max2,3min2,3avg3,3max3,3min3,3avg4,3max4,3min4,2avg2,2max2,2min2,2avg3,2max3,2min3,2avg4,2max4,2min4,1avg2,1max2,1min2,1avg3,1max3,1min3,1avg4,1max4,1min4
23110009,35785.71428571428,52000.0,13000.0,28142.85714285714,54000.0,0.0,25142.85714285714,42000.0,0.0,36357.142857142855,52000.0,13000.0,28857.14285714286,55000.0,0.0,25714.285714285714,43000.0,0.0,37302.142857142855,54090.0,14357.0,29419.428571428572,56000.0,608.0,26550.85714285714,44382.0,1406.0,37302.142857142855,54090.0,14357.0,29419.428571428572,56000.0,608.0,26550.85714285714,44382.0,1406.0
23110009,52785.71428571428,153000.0,13000.0,25285.714285714286,42000.0,0.0,26857.14285714286,54000.0,0.0,53071.42857142857,153000.0,13000.0,26142.85714285714,43000.0,0.0,27428.571428571428,55000.0,0.0,54011.142857142855,153147.0,14357.0,26588.571428571428,43996.0,608.0,28210.571428571428,56000.0,1406.0,54011.142857142855,153147.0,14357.0,26588.571428571428,43996.0,608.0,28210.571428571428,56000.0,1406.0
23110009,55357.142857142855,153000.0,21000.0,25714.285714285714,42000.0,0.0,28285.714285714286,54000.0,10000.0,55785.71428571428,153000.0,21000.0,26571.428571428572,43000.0,0.0,28857.14285714286,55000.0,10000.0,56586.71428571428,153147.0,21306.0,27211.0,43996.0,608.0,29438.285714285714,56000.0,10000.0,56586.71428571428,153147.0,21306.0,27211.0,43996.0,608.0,29438.285714285714,56000.0,10000.0
23110009,56500.0,153000.0,21000.0,26857.14285714286,50000.0,0.0,29857.14285714286,54000.0,10000.0,56642.857142857145,153000.0,21000.0,28000.0,52000.0,0.0,30285.714285714286,55000.0,10000.0,57517.28571428572,153147.0,21306.0,28668.0,52200.0,608.0,30800.285714285714,56000.0,10000.0,57517.28571428572,153147.0,21306.0,28668.0,52200.0,608.0,30800.285714285714,56000.0,10000.0
23110009,53643.0,153000.0,1001.0,28142.85714285714,50000.0,0.0,27000.0,54000.0,10000.0,53785.857142857145,153000.0,1001.0,29285.714285714286,52000.0,0.0,27428.571428571428,55000.0,10000.0,54756.0,153147.0,1977.0,29997.14285714286,52200.0,608.0,27673.85714285714,56000.0,10000.0,54756.0,153147.0,1977.0,29997.14285714286,52200.0,608.0,27673.85714285714,56000.0,10000.0
23110009,52500.142857142855,153000.0,1001.0,30000.0,50000.0,0.0,27428.571428571428,54000.0,10000.0,52785.857142857145,153000.0,1001.0,30714.285714285714,52000.0,0.0,28142.85714285714,55000.0,10000.0,53602.28571428572,153147.0,1977.0,31518.571428571428,52200.0,608.0,28541.285714285714,56000.0,10000.0,53602.28571428572,153147.0,1977.0,31518.571428571428,52200.0,608.0,28541.285714285714,56000.0,10000.0
23110009,51357.28571428572,153000.0,1001.0,37428.57142857143,52000.0,13000.0,25714.285714285714,54000.0,0.0,51785.857142857145,153000.0,1001.0,38142.857142857145,52000.0,13000.0,26285.714285714286,55000.0,0.0,52360.0,153147.0,1977.0,39158.857142857145,54090.0,14357.0,26771.0,56000.0,608.0,52360.0,153147.0,1977.0,39158.857142857145,54090.0,14357.0,26771.0,56000.0,608.0
23110009,55000.142857142855,153000.0,1001.0,35785.71428571428,52000.0,13000.0,28142.85714285714,54000.0,0.0,55714.42857142857,153000.0,1001.0,36357.142857142855,52000.0,13000.0,28857.14285714286,55000.0,0.0,56217.28571428572,153147.0,1977.0,37302.142857142855,54090.0,14357.0,29419.428571428572,56000.0,608.0,56217.28571428572,153147.0,1977.0,37302.142857142855,54090.0,14357.0,29419.428571428572,56000.0,608.0
23110009,54714.42857142857,151000.0,1001.0,52785.71428571428,153000.0,13000.0,25285.714285714286,42000.0,0.0,55571.57142857143,152000.0,1001.0,53071.42857142857,153000.0,13000.0,26142.85714285714,43000.0,0.0,56074.142857142855,152145.0,1977.0,54011.142857142855,153147.0,14357.0,26588.571428571428,43996.0,608.0,56074.142857142855,152145.0,1977.0,54011.142857142855,153147.0,14357.0,26588.571428571428,43996.0,608.0
23110009,59285.71428571428,151000.0,32000.0,53643.0,153000.0,1001.0,28142.85714285714,50000.0,0.0,60571.42857142857,152000.0,33000.0,53785.857142857145,153000.0,1001.0,29285.714285714286,52000.0,0.0,63609.42857142857,152145.0,33862.0,54756.0,153147.0,1977.0,29997.14285714286,52200.0,608.0,63609.42857142857,152145.0,33862.0,54756.0,153147.0,1977.0,29997.14285714286,52200.0,608.0
23110009,54714.28571428572,151000.0,10000.0,52500.142857142855,153000.0,1001.0,30000.0,50000.0,0.0,56000.0,152000.0,11000.0,52785.857142857145,153000.0,1001.0,30714.285714285714,52000.0,0.0,59074.142857142855,152145.0,12156.0,53602.28571428572,153147.0,1977.0,31518.571428571428,52200.0,608.0,59074.142857142855,152145.0,12156.0,53602.28571428572,153147.0,1977.0,31518.571428571428,52200.0,608.0
23110009,51428.57142857143,151000.0,10000.0,51357.28571428572,153000.0,1001.0,37428.57142857143,52000.0,13000.0,52571.42857142857,152000.0,11000.0,51785.857142857145,153000.0,1001.0,38142.857142857145,52000.0,13000.0,55743.0,152145.0,12156.0,52360.0,153147.0,1977.0,39158.857142857145,54090.0,14357.0,55743.0,152145.0,12156.0,52360.0,153147.0,1977.0,39158.857142857145,54090.0,14357.0
23110009,29714.571428571428,50000.0,10000.0,54714.42857142857,151000.0,1001.0,52785.71428571428,153000.0,13000.0,30714.571428571428,53000.0,11000.0,55571.57142857143,152000.0,1001.0,53071.42857142857,153000.0,13000.0,33933.42857142857,58962.0,12156.0,56074.142857142855,152145.0,1977.0,54011.142857142855,153147.0,14357.0,33933.42857142857,58962.0,12156.0,56074.142857142855,152145.0,1977.0,54011.142857142855,153147.0,14357.0
23110009,28857.428571428572,44000.0,10000.0,57428.71428571428,151000.0,1001.0,55357.142857142855,153000.0,21000.0,29428.85714285714,44000.0,11000.0,58571.57142857143,152000.0,1001.0,55785.71428571428,153000.0,21000.0,32810.857142857145,58962.0,12156.0,59019.0,152145.0,1977.0,56586.71428571428,153147.0,21306.0,32810.857142857145,58962.0,12156.0,59019.0,152145.0,1977.0,56586.71428571428,153147.0,21306.0
23110009,23143.14285714286,44000.0,0.0,54857.28571428572,151000.0,1001.0,56500.0,153000.0,21000.0,23857.428571428572,44000.0,1000.0,56000.142857142855,152000.0,1001.0,56642.857142857145,153000.0,21000.0,24530.714285714286,45142.0,1001.0,59054.42857142857,152145.0,1977.0,57517.28571428572,153147.0,21306.0,24530.714285714286,45142.0,1001.0,59054.42857142857,152145.0,1977.0,57517.28571428572,153147.0,21306.0
23110009,20286.0,44000.0,0.0,59285.71428571428,151000.0,32000.0,53643.0,153000.0,1001.0,21143.14285714286,44000.0,1000.0,60571.42857142857,152000.0,33000.0,53785.857142857145,153000.0,1001.0,21693.714285714286,45142.0,1001.0,63609.42857142857,152145.0,33862.0,54756.0,153147.0,1977.0,21693.714285714286,45142.0,1001.0,63609.42857142857,152145.0,33862.0,54756.0,153147.0,1977.0
23110009,22643.285714285714,44000.0,0.0,54714.28571428572,151000.0,10000.0,52500.142857142855,153000.0,1001.0,23357.571428571428,44000.0,1000.0,56000.0,152000.0,11000.0,52785.857142857145,153000.0,1001.0,23743.285714285714,45142.0,1001.0,59074.142857142855,152145.0,12156.0,53602.28571428572,153147.0,1977.0,23743.285714285714,45142.0,1001.0,59074.142857142855,152145.0,12156.0,53602.28571428572,153147.0,1977.0
23110009,21500.428571428572,44000.0,0.0,51428.57142857143,151000.0,10000.0,51357.28571428572,153000.0,1001.0,22357.571428571428,44000.0,1000.0,52571.42857142857,152000.0,11000.0,51785.857142857145,153000.0,1001.0,22760.85714285714,45142.0,1001.0,55743.0,152145.0,12156.0,52360.0,153147.0,1977.0,22760.85714285714,45142.0,1001.0,55743.0,152145.0,12156.0,52360.0,153147.0,1977.0
23110009,20929.14285714286,44000.0,0.0,48285.71428571428,151000.0,10000.0,55000.142857142855,153000.0,1001.0,21500.571428571428,44000.0,1000.0,49428.57142857143,152000.0,11000.0,55714.42857142857,153000.0,1001.0,22012.14285714286,45142.0,1001.0,52600.28571428572,152145.0,12156.0,56217.28571428572,153147.0,1977.0,22012.14285714286,45142.0,1001.0,52600.28571428572,152145.0,12156.0,56217.28571428572,153147.0,1977.0
23110009,18214.571428571428,44000.0,0.0,29714.571428571428,50000.0,10000.0,54714.42857142857,151000.0,1001.0,18928.85714285714,44000.0,1000.0,30714.571428571428,53000.0,11000.0,55571.57142857143,152000.0,1001.0,19439.14285714286,45142.0,1001.0,33933.42857142857,58962.0,12156.0,56074.142857142855,152145.0,1977.0,19439.14285714286,45142.0,1001.0,33933.42857142857,58962.0,12156.0,56074.142857142855,152145.0,1977.0
23110009,15071.714285714286,30001.0,0.0,28857.428571428572,44000.0,10000.0,57428.71428571428,151000.0,1001.0,15786.0,30001.0,1000.0,29428.85714285714,44000.0,11000.0,58571.57142857143,152000.0,1001.0,16229.42857142857,30760.0,1001.0,32810.857142857145,58962.0,12156.0,59019.0,152145.0,1977.0,16229.42857142857,30760.0,1001.0,32810.857142857145,58962.0,12156.0,59019.0,152145.0,1977.0
23110009,20643.14285714286,39000.0,2000.0,23143.14285714286,44000.0,0.0,54857.28571428572,151000.0,1001.0,21643.14285714286,42000.0,3000.0,23857.428571428572,44000.0,1000.0,56000.142857142855,152000.0,1001.0,22144.85714285714,42409.0,3466.0,24530.714285714286,45142.0,1001.0,59054.42857142857,152145.0,1977.0,22144.85714285714,42409.0,3466.0,24530.714285714286,45142.0,1001.0,59054.42857142857,152145.0,1977.0
23110009,22357.428571428572,39000.0,2000.0,20286.0,44000.0,0.0,59285.71428571428,151000.0,32000.0,23357.428571428572,42000.0,3000.0,21143.14285714286,44000.0,1000.0,60571.42857142857,152000.0,33000.0,23937.285714285714,42409.0,3466.0,21693.714285714286,45142.0,1001.0,63609.42857142857,152145.0,33862.0,23937.285714285714,42409.0,3466.0,21693.714285714286,45142.0,1001.0,63609.42857142857,152145.0,33862.0
23110009,27286.0,61001.0,2000.0,22643.285714285714,44000.0,0.0,54714.28571428572,151000.0,10000.0,28428.85714285714,62001.0,3000.0,23357.571428571428,44000.0,1000.0,56000.0,152000.0,11000.0,29294.85714285714,64006.0,3466.0,23743.285714285714,45142.0,1001.0,59074.142857142855,152145.0,12156.0,29294.85714285714,64006.0,3466.0,23743.285714285714,45142.0,1001.0,59074.142857142855,152145.0,12156.0
23110009,29857.428571428572,61001.0,2000.0,21500.428571428572,44000.0,0.0,51428.57142857143,151000.0,10000.0,31000.285714285714,62001.0,3000.0,22357.571428571428,44000.0,1000.0,52571.42857142857,152000.0,11000.0,32026.0,64006.0,3466.0,22760.85714285714,45142.0,1001.0,55743.0,152145.0,12156.0,32026.0,64006.0,3466.0,22760.85714285714,45142.0,1001.0,55743.0,152145.0,12156.0
23110009,31285.85714285714,61001.0,2000.0,20929.14285714286,44000.0,0.0,48285.71428571428,151000.0,10000.0,32428.714285714286,62001.0,3000.0,21500.571428571428,44000.0,1000.0,49428.57142857143,152000.0,11000.0,33569.42857142857,64006.0,3466.0,22012.14285714286,45142.0,1001.0,52600.28571428572,152145.0,12156.0,33569.42857142857,64006.0,3466.0,22012.14285714286,45142.0,1001.0,52600.28571428572,152145.0,12156.0
23110028,43501.42857142857,175142,0.0,77447.71428571429,207000.0,0.0,45560.28571428572,164000.0,0.0,43787.142857142855,176142.0,0.0,77876.28571428571,208000.0,0.0,45703.142857142855,165000.0,0.0,44584.28571428572,176882.0,210.0,78304.0,208186.0,2.0,46337.142857142855,166002.0,129.0,44584.28571428572,176882.0,210.0,78304.0,208186.0,2.0,46337.142857142855,166002.0,129.0
23110028,75167.42857142857,291800.0,372.0,65734.57142857143,175142,0.0,32309.714285714286,141800.0,0.0,76167.42857142857,292800.0,372.0,66020.28571428571,176142.0,0.0,32738.285714285714,143800.0,0.0,76495.14285714286,293989.0,372.0,66282.71428571429,176882.0,1.0,33727.28571428572,145879.0,210.0,76495.14285714286,293989.0,372.0,66282.71428571429,176882.0,1.0,33727.28571428572,145879.0,210.0
23110028,48803.42857142857,96930.0,372.0,63400.0,291800.0,0.0,68448.85714285714,175142,0.0,49232.0,96930.0,372.0,64257.142857142855,292800.0,0.0,68877.42857142857,176142.0,0.0,49424.71428571428,97057.0,372.0,64598.28571428572,293989.0,1.0,69431.0,176882.0,210.0,49424.71428571428,97057.0,372.0,64598.28571428572,293989.0,1.0,69431.0,176882.0,210.0
23110028,56562.0,175000.0,902.0,45510.857142857145,91142.0,10000.0,39517.71428571428,96930.0,0.0,57419.142857142855,175000.0,1902.0,46082.28571428572,91142.0,11000.0,39803.42857142857,96930.0,0.0,57991.57142857143,176114.0,1904.0,46626.28571428572,91607.0,11000.0,40098.28571428572,97057.0,372.0,57991.57142857143,176114.0,1904.0,46626.28571428572,91607.0,11000.0,40098.28571428572,97057.0,372.0
23110028,77100.85714285714,267000.0,22000.0,39711.42857142857,76000.0,10000.0,102352.0,375600.0,11000.0,77529.42857142857,267000.0,22000.0,40282.857142857145,77000.0,10000.0,102923.42857142857,378600.0,11000.0,78238.57142857143,269206.0,22385.0,40530.857142857145,77000.0,10602.0,103454.71428571429,379044.0,11000.0,78238.57142857143,269206.0,22385.0,40530.857142857145,77000.0,10602.0,103454.71428571429,379044.0,11000.0
23110028,72721.57142857143,229000.0,1000.0,88396.57142857143,283000.0,0.0,77100.85714285714,267000.0,22000.0,73578.71428571429,229000.0,3000.0,88825.14285714286,283000.0,0.0,77529.42857142857,267000.0,22000.0,74182.85714285714,229000.0,3001.0,89149.71428571429,283002.0,456.0,78238.57142857143,269206.0,22385.0,74182.85714285714,229000.0,3001.0,89149.71428571429,283002.0,456.0,78238.57142857143,269206.0,22385.0
23110028,20286.0,44000.0,0.0,59285.71428571428,151000.0,32000.0,53643.0,153000.0,1001.0,21143.14285714286,44000.0,1000.0,60571.42857142857,152000.0,33000.0,53785.857142857145,153000.0,1001.0,21693.714285714286,45142.0,1001.0,63609.42857142857,152145.0,33862.0,54756.0,153147.0,1977.0,21693.714285714286,45142.0,1001.0,63609.42857142857,152145.0,33862.0,54756.0,153147.0,1977.0
23110029,61070.28571428572,214492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61356.0,215492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63021.0,215493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63021.0,215493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23110029,28142.85714285714,50000.0,0.0,27000.0,54000.0,10000.0,33428.57142857143,87000.0,0.0,29285.714285714286,52000.0,0.0,27428.571428571428,55000.0,10000.0,34142.857142857145,87000.0,0.0,29997.14285714286,52200.0,608.0,27673.85714285714,56000.0,10000.0,35654.0,88027.0,1406.0,29997.14285714286,52200.0,608.0,27673.85714285714,56000.0,10000.0,35654.0,88027.0,1406.0
23110124,101642.28571428571,375600.0,2032.0,68271.71428571429,175000.0,902.0,37368.0,91142.0,0.0,102356.57142857143,378600.0,3032.0,69271.71428571429,175000.0,1902.0,37653.71428571428,91142.0,0.0,102911.85714285714,379044.0,3200.0,70049.57142857143,176114.0,1904.0,38070.28571428572,91142.0,410.0,102911.85714285714,379044.0,3200.0,70049.57142857143,176114.0,1904.0,38070.28571428572,91142.0,410.0
23110124,95371.42857142857,375600.0,11000.0,58828.28571428572,175000.0,902.0,58225.142857142855,109000.0,10000.0,95942.85714285714,378600.0,11000.0,59685.42857142857,175000.0,1902.0,58796.57142857143,110000.0,11000.0,96236.14285714286,379044.0,11000.0,60157.857142857145,176114.0,1904.0,59570.142857142855,112366.0,11000.0,96236.14285714286,379044.0,11000.0,60157.857142857145,176114.0,1904.0,59570.142857142855,112366.0,11000.0
23110144,79203.14285714286,267000.0,22000.0,30285.714285714286,76000.0,10000.0,103070.85714285714,375600.0,2032.0,79346.0,267000.0,22000.0,30857.14285714286,77000.0,10000.0,103928.0,378600.0,3032.0,80169.42857142857,269206.0,22385.0,30964.714285714286,77000.0,10602.0,104533.28571428571,379044.0,3200.0,80169.42857142857,269206.0,22385.0,30964.714285714286,77000.0,10602.0,104533.28571428571,379044.0,3200.0
23110144,43856.857142857145,75442.0,22000.0,69568.57142857143,267000.0,10000.0,49428.57142857143,95000.0,11000.0,44571.142857142855,76442.0,22000.0,69854.28571428571,267000.0,10000.0,49714.28571428572,95000.0,11000.0,44870.142857142855,77159.0,22385.0,70627.42857142857,269206.0,10602.0,49944.142857142855,96364.0,11000.0,44870.142857142855,77159.0,22385.0,70627.42857142857,269206.0,10602.0,49944.142857142855,96364.0,11000.0
23110144,82933.28571428571,229000.0,20482.0,86794.0,283000.0,0.0,76631.71428571429,267000.0,22000.0,83504.71428571429,229000.0,21482.0,87079.71428571429,283000.0,0.0,77060.28571428571,267000.0,22000.0,84118.71428571429,229000.0,21822.0,87303.57142857143,283002.0,456.0,77807.28571428571,269206.0,22385.0,84118.71428571429,229000.0,21822.0,87303.57142857143,283002.0,456.0,77807.28571428571,269206.0,22385.0
23110144,61285.71428571428,228000.0,0.0,52143.0,106000.0,10000.0,72721.57142857143,229000.0,1000.0,61714.28571428572,228000.0,0.0,52640.42857142857,106000.0,10000.0,73578.71428571429,229000.0,3000.0,62145.142857142855,228004.0,2.0,53166.71428571428,106281.0,10186.0,74182.85714285714,229000.0,3001.0,62145.142857142855,228004.0,2.0,53166.71428571428,106281.0,10186.0,74182.85714285714,229000.0,3001.0
23110144,69900.0,220000.0,25000.0,75143.0,228000.0,0.0,30285.714285714286,96000.0,1000.0,70328.57142857143,220000.0,25000.0,75571.57142857143,228000.0,0.0,31068.85714285714,97482.0,3000.0,71502.28571428571,220273.0,26438.0,75789.57142857143,228004.0,2.0,31568.0,97482.0,3001.0,71502.28571428571,220273.0,26438.0,75789.57142857143,228004.0,2.0,31568.0,97482.0,3001.0
23110144,26857.14285714286,50000.0,0.0,29857.14285714286,54000.0,10000.0,40920.71428571428,87000.0,0.0,28000.0,52000.0,0.0,30285.714285714286,55000.0,10000.0,41635.0,87000.0,0.0,28668.0,52200.0,608.0,30800.285714285714,56000.0,10000.0,46215.0,107814.0,1406.0,28668.0,52200.0,608.0,30800.285714285714,56000.0,10000.0,46215.0,107814.0,1406.0
23110144,55000.142857142855,153000.0,1001.0,35785.71428571428,52000.0,13000.0,28142.85714285714,54000.0,0.0,55714.42857142857,153000.0,1001.0,36357.142857142855,52000.0,13000.0,28857.14285714286,55000.0,0.0,56217.28571428572,153147.0,1977.0,37302.142857142855,54090.0,14357.0,29419.428571428572,56000.0,608.0,56217.28571428572,153147.0,1977.0,37302.142857142855,54090.0,14357.0,29419.428571428572,56000.0,608.0
23110144,59285.71428571428,151000.0,32000.0,53643.0,153000.0,1001.0,28142.85714285714,50000.0,0.0,60571.42857142857,152000.0,33000.0,53785.857142857145,153000.0,1001.0,29285.714285714286,52000.0,0.0,63609.42857142857,152145.0,33862.0,54756.0,153147.0,1977.0,29997.14285714286,52200.0,608.0,63609.42857142857,152145.0,33862.0,54756.0,153147.0,1977.0,29997.14285714286,52200.0,608.0
23110144,51428.57142857143,151000.0,10000.0,51357.28571428572,153000.0,1001.0,37428.57142857143,52000.0,13000.0,52571.42857142857,152000.0,11000.0,51785.857142857145,153000.0,1001.0,38142.857142857145,52000.0,13000.0,55743.0,152145.0,12156.0,52360.0,153147.0,1977.0,39158.857142857145,54090.0,14357.0,55743.0,152145.0,12156.0,52360.0,153147.0,1977.0,39158.857142857145,54090.0,14357.0
23110144,20286.0,44000.0,0.0,59285.71428571428,151000.0,32000.0,53643.0,153000.0,1001.0,21143.14285714286,44000.0,1000.0,60571.42857142857,152000.0,33000.0,53785.857142857145,153000.0,1001.0,21693.714285714286,45142.0,1001.0,63609.42857142857,152145.0,33862.0,54756.0,153147.0,1977.0,21693.714285714286,45142.0,1001.0,63609.42857142857,152145.0,33862.0,54756.0,153147.0,1977.0
23110144,18214.571428571428,44000.0,0.0,29714.571428571428,50000.0,10000.0,54714.42857142857,151000.0,1001.0,18928.85714285714,44000.0,1000.0,30714.571428571428,53000.0,11000.0,55571.57142857143,152000.0,1001.0,19439.14285714286,45142.0,1001.0,33933.42857142857,58962.0,12156.0,56074.142857142855,152145.0,1977.0,19439.14285714286,45142.0,1001.0,33933.42857142857,58962.0,12156.0,56074.142857142855,152145.0,1977.0
23110144,15071.714285714286,30001.0,0.0,28857.428571428572,44000.0,10000.0,57428.71428571428,151000.0,1001.0,15786.0,30001.0,1000.0,29428.85714285714,44000.0,11000.0,58571.57142857143,152000.0,1001.0,16229.42857142857,30760.0,1001.0,32810.857142857145,58962.0,12156.0,59019.0,152145.0,1977.0,16229.42857142857,30760.0,1001.0,32810.857142857145,58962.0,12156.0,59019.0,152145.0,1977.0
23110145,22131.714285714286,88448.0,0.0,61070.28571428572,214492.0,0.0,0.0,0.0,0.0,22417.428571428572,88448.0,0.0,61356.0,215492.0,0.0,0.0,0.0,0.0,23051.285714285714,88448.0,129.0,63021.0,215493.0,0.0,0.0,0.0,0.0,23051.285714285714,88448.0,129.0,63021.0,215493.0,0.0,0.0,0.0,0.0
23110145,70457.71428571429,175000.0,10000.0,46167.42857142857,91142.0,0.0,35546.28571428572,96930.0,372.0,71314.85714285714,175000.0,11000.0,46310.28571428572,91142.0,0.0,36260.57142857143,96930.0,372.0,72224.0,176114.0,11000.0,46688.42857142857,91142.0,410.0,36324.71428571428,97057.0,372.0,72224.0,176114.0,11000.0,46688.42857142857,91142.0,410.0,36324.71428571428,97057.0,372.0
23110172,43856.857142857145,75442.0,22000.0,69568.57142857143,267000.0,10000.0,49428.57142857143,95000.0,11000.0,44571.142857142855,76442.0,22000.0,69854.28571428571,267000.0,10000.0,49714.28571428572,95000.0,11000.0,44870.142857142855,77159.0,22385.0,70627.42857142857,269206.0,10602.0,49944.142857142855,96364.0,11000.0,44870.142857142855,77159.0,22385.0,70627.42857142857,269206.0,10602.0,49944.142857142855,96364.0,11000.0
23110172,27286.0,61001.0,2000.0,22643.285714285714,44000.0,0.0,54714.28571428572,151000.0,10000.0,28428.85714285714,62001.0,3000.0,23357.571428571428,44000.0,1000.0,56000.0,152000.0,11000.0,29294.85714285714,64006.0,3466.0,23743.285714285714,45142.0,1001.0,59074.142857142855,152145.0,12156.0,29294.85714285714,64006.0,3466.0,23743.285714285714,45142.0,1001.0,59074.142857142855,152145.0,12156.0
23110174,82333.42857142857,207000.0,0.0,24703.14285714286,88448.0,0.0,52498.857142857145,214492.0,0.0,82619.14285714286,208000.0,0.0,24988.85714285714,88448.0,0.0,52784.57142857143,215492.0,0.0,82907.85714285714,208186.0,2.0,26522.85714285714,88448.0,129.0,53468.71428571428,215493.0,0.0,82907.85714285714,208186.0,2.0,26522.85714285714,88448.0,129.0,53468.71428571428,215493.0,0.0
23110174,65877.42857142857,175142,0.0,33928.857142857145,141800.0,0.0,80428.57142857143,207000.0,0.0,66163.14285714286,176142.0,0.0,34357.42857142857,143800.0,0.0,80714.28571428571,208000.0,0.0,66514.28571428571,176882.0,1.0,35282.142857142855,145879.0,210.0,80965.71428571429,208186.0,2.0,66514.28571428571,176882.0,1.0,35282.142857142855,145879.0,210.0,80965.71428571429,208186.0,2.0
23110174,65734.57142857143,175142,0.0,32309.714285714286,141800.0,0.0,82333.42857142857,207000.0,0.0,66020.28571428571,176142.0,0.0,32738.285714285714,143800.0,0.0,82619.14285714286,208000.0,0.0,66282.71428571429,176882.0,1.0,33727.28571428572,145879.0,210.0,82907.85714285714,208186.0,2.0,66282.71428571429,176882.0,1.0,33727.28571428572,145879.0,210.0,82907.85714285714,208186.0,2.0
23110174,82400.0,291800.0,0.0,53044.28571428572,175142,0.0,80619.14285714286,207000.0,0.0,82685.71428571429,292800.0,0.0,53615.71428571428,176142.0,0.0,80904.85714285714,208000.0,0.0,83012.28571428571,293989.0,1.0,54644.57142857143,176882.0,210.0,81178.71428571429,208186.0,2.0,83012.28571428571,293989.0,1.0,54644.57142857143,176882.0,210.0,81178.71428571429,208186.0,2.0
23110174,75167.42857142857,291800.0,372.0,65734.57142857143,175142,0.0,32309.714285714286,141800.0,0.0,76167.42857142857,292800.0,372.0,66020.28571428571,176142.0,0.0,32738.285714285714,143800.0,0.0,76495.14285714286,293989.0,372.0,66282.71428571429,176882.0,1.0,33727.28571428572,145879.0,210.0,76495.14285714286,293989.0,372.0,66282.71428571429,176882.0,1.0,33727.28571428572,145879.0,210.0
23110174,44082.28571428572,91142.0,0.0,50232.0,96930.0,372.0,67971.42857142857,291800.0,1000.0,44510.857142857145,91142.0,0.0,50660.57142857143,96930.0,372.0,68828.57142857143,292800.0,2000.0,45113.42857142857,91607.0,410.0,50896.857142857145,97057.0,372.0,69169.57142857143,293989.0,2002.0,45113.42857142857,91607.0,410.0,50896.857142857145,97057.0,372.0,69169.57142857143,293989.0,2002.0
23110174,45510.857142857145,91142.0,10000.0,39517.71428571428,96930.0,0.0,76971.42857142857,291800.0,1000.0,46082.28571428572,91142.0,11000.0,39803.42857142857,96930.0,0.0,77971.42857142857,292800.0,2000.0,46626.28571428572,91607.0,11000.0,40098.28571428572,97057.0,372.0,78312.42857142857,293989.0,2002.0,46626.28571428572,91607.0,11000.0,40098.28571428572,97057.0,372.0,78312.42857142857,293989.0,2002.0
23110174,33142.857142857145,76000.0,10000.0,101642.28571428571,375600.0,2032.0,68271.71428571429,175000.0,902.0,33714.28571428572,77000.0,10000.0,102356.57142857143,378600.0,3032.0,69271.71428571429,175000.0,1902.0,33924.57142857143,77000.0,10602.0,102911.85714285714,379044.0,3200.0,70049.57142857143,176114.0,1904.0,33924.57142857143,77000.0,10602.0,102911.85714285714,379044.0,3200.0,70049.57142857143,176114.0,1904.0
23110174,37285.71428571428,76000.0,10000.0,101070.85714285714,375600.0,2032.0,57700.28571428572,175000.0,902.0,37857.142857142855,77000.0,10000.0,101785.14285714286,378600.0,3032.0,58557.42857142857,175000.0,1902.0,38067.71428571428,77000.0,10602.0,102340.42857142857,379044.0,3200.0,59105.857142857145,176114.0,1904.0,38067.71428571428,77000.0,10602.0,102340.42857142857,379044.0,3200.0,59105.857142857145,176114.0,1904.0
23110174,39711.42857142857,76000.0,10000.0,102352.0,375600.0,11000.0,56562.0,175000.0,902.0,40282.857142857145,77000.0,10000.0,102923.42857142857,378600.0,11000.0,57419.142857142855,175000.0,1902.0,40530.857142857145,77000.0,10602.0,103454.71428571429,379044.0,11000.0,57991.57142857143,176114.0,1904.0,40530.857142857145,77000.0,10602.0,103454.71428571429,379044.0,11000.0,57991.57142857143,176114.0,1904.0
23110175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23110175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23110175,3428.5714285714284,24000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3428.5714285714284,24000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3904.4285714285716,27331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3904.4285714285716,27331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
