pluno,bndno,pluno1,pluno2,pluno3,pluno4,sldatime,isweekday,qty,d-1,d-2,d-3,d-4,d-5,d-6,d-7
22671071,22671,22,226,2267,22671,2016-07-30,0,1146,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22671072,22671,22,226,2267,22671,2016-02-28,0,206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22671072,22671,22,226,2267,22671,2016-07-23,0,896,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22671073,22671,22,226,2267,22671,2016-05-09,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22671073,22671,22,226,2267,22671,2016-05-11,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0
22671073,22671,22,226,2267,22671,2016-05-13,1,1,0.0,2.0,0.0,1.0,0.0,0.0,0.0
22671073,22671,22,226,2267,22671,2016-05-23,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22671075,22671,22,226,2267,22671,2016-07-01,1,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22671076,22671,22,226,2267,22671,2016-05-17,1,432,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22671076,22671,22,226,2267,22671,2016-07-01,1,174,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22671076,22671,22,226,2267,22671,2016-07-18,1,364,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22671077,22671,22,226,2267,22671,2016-06-28,1,974,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22671077,22671,22,226,2267,22671,2016-07-01,1,180,0.0,0.0,974,0.0,0.0,0.0,0.0
22671077,22671,22,226,2267,22671,2016-07-23,0,1496,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22671078,22671,22,226,2267,22671,2016-02-28,0,338,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22671078,22671,22,226,2267,22671,2016-07-23,0,850,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22671079,22671,22,226,2267,22671,2016-03-19,0,652,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22671079,22671,22,226,2267,22671,2016-05-17,1,230,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22671079,22671,22,226,2267,22671,2016-06-04,0,1224,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22671079,22671,22,226,2267,22671,2016-06-28,1,782,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22671079,22671,22,226,2267,22671,2016-07-31,0,470,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22671080,22671,22,226,2267,22671,2016-07-27,1,796,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22700000,22700,22,227,2270,22700,2016-07-09,0,458,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22700003,22700,22,227,2270,22700,2016-05-21,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22701000,22701,22,227,2270,22701,2016-02-05,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22701000,22701,22,227,2270,22701,2016-07-09,0,268,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22701003,22701,22,227,2270,22701,2016-02-02,1,466,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22701003,22701,22,227,2270,22701,2016-02-03,1,460,466.0,0.0,0.0,0.0,0.0,0.0,0.0
22701003,22701,22,227,2270,22701,2016-02-07,0,277,0.0,0.0,0.0,460.0,466.0,0.0,0.0
22701003,22701,22,227,2270,22701,2016-03-03,1,370,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22701003,22701,22,227,2270,22701,2016-04-08,1,444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22701003,22701,22,227,2270,22701,2016-04-16,0,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22701003,22701,22,227,2270,22701,2016-04-20,1,360,0.0,0.0,0.0,256.0,0.0,0.0,0.0
22701003,22701,22,227,2270,22701,2016-05-04,1,164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22701007,22701,22,227,2270,22701,2016-02-06,0,342,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22701008,22701,22,227,2270,22701,2016-02-04,1,706,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22701008,22701,22,227,2270,22701,2016-02-21,0,328,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22701008,22701,22,227,2270,22701,2016-04-12,1,278,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22701009,22701,22,227,2270,22701,2016-02-28,0,320,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22701009,22701,22,227,2270,22701,2016-03-03,1,376,0.0,0.0,0.0,320,0.0,0.0,0.0
22701009,22701,22,227,2270,22701,2016-03-23,1,390,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22701009,22701,22,227,2270,22701,2016-04-19,1,358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22701009,22701,22,227,2270,22701,2016-04-27,1,316,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22701011,22701,22,227,2270,22701,2016-02-14,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22701011,22701,22,227,2270,22701,2016-03-15,1,158,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22701011,22701,22,227,2270,22701,2016-03-19,0,176,0.0,0.0,0.0,158.0,0.0,0.0,0.0
22701014,22701,22,227,2270,22701,2016-02-28,0,286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22701014,22701,22,227,2270,22701,2016-02-29,1,924,286.0,0.0,0.0,0.0,0.0,0.0,0.0
22701014,22701,22,227,2270,22701,2016-03-03,1,516,0.0,0.0,924.0,286.0,0.0,0.0,0.0
22701014,22701,22,227,2270,22701,2016-03-09,1,346,0.0,0.0,0.0,0.0,0.0,516.0,0.0
22701014,22701,22,227,2270,22701,2016-03-13,0,446,0.0,0.0,0.0,346.0,0.0,0.0,0.0
22701014,22701,22,227,2270,22701,2016-03-15,1,678,0.0,446.0,0.0,0.0,0.0,346.0,0.0
22701014,22701,22,227,2270,22701,2016-03-20,0,316,0.0,0.0,0.0,0.0,678.0,0.0,446.0
22701014,22701,22,227,2270,22701,2016-03-23,1,442,0.0,0.0,316.0,0.0,0.0,0.0,0.0
22701014,22701,22,227,2270,22701,2016-03-25,1,618,0.0,442.0,0.0,0.0,316.0,0.0,0.0
22701014,22701,22,227,2270,22701,2016-04-01,1,1188,0.0,0.0,0.0,0.0,0.0,0.0,618.0
22701014,22701,22,227,2270,22701,2016-04-02,0,1024,1188.0,0.0,0.0,0.0,0.0,0.0,0.0
22701014,22701,22,227,2270,22701,2016-04-03,0,488,1024.0,1188.0,0.0,0.0,0.0,0.0,0.0
22701014,22701,22,227,2270,22701,2016-04-10,0,718,0.0,0.0,0.0,0.0,0.0,0.0,488.0
22701014,22701,22,227,2270,22701,2016-04-11,1,842,718.0,0.0,0.0,0.0,0.0,0.0,0.0
22701014,22701,22,227,2270,22701,2016-04-14,1,900,0.0,0.0,842.0,718.0,0.0,0.0,0.0
22701014,22701,22,227,2270,22701,2016-04-16,0,1020,0.0,900.0,0.0,0.0,842.0,718.0,0.0
22701014,22701,22,227,2270,22701,2016-04-21,1,610,0.0,0.0,0.0,0.0,1020.0,0.0,900.0
22701014,22701,22,227,2270,22701,2016-04-28,1,432,0.0,0.0,0.0,0.0,0.0,0.0,610.0
22701014,22701,22,227,2270,22701,2016-04-29,1,406,432.0,0.0,0.0,0.0,0.0,0.0,0.0
22701014,22701,22,227,2270,22701,2016-05-06,1,424,0.0,0.0,0.0,0.0,0.0,0.0,406.0
22701014,22701,22,227,2270,22701,2016-05-21,0,546,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22701014,22701,22,227,2270,22701,2016-06-09,1,794,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22701014,22701,22,227,2270,22701,2016-06-15,1,854,0.0,0.0,0.0,0.0,0.0,794.0,0.0
22701014,22701,22,227,2270,22701,2016-06-27,1,1014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22701014,22701,22,227,2270,22701,2016-07-17,0,1274,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22701014,22701,22,227,2270,22701,2016-07-20,1,1552,0.0,0.0,1274,0.0,0.0,0.0,0.0
22701014,22701,22,227,2270,22701,2016-07-28,1,452,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22701014,22701,22,227,2270,22701,2016-07-30,0,1296,0.0,452.0,0.0,0.0,0.0,0.0,0.0
22701014,22701,22,227,2270,22701,2016-07-31,0,1640,1296.0,0.0,452.0,0.0,0.0,0.0,0.0
22701018,22701,22,227,2270,22701,2016-03-21,1,228,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22701020,22701,22,227,2270,22701,2016-02-06,0,422,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22701020,22701,22,227,2270,22701,2016-02-15,1,492,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22701020,22701,22,227,2270,22701,2016-03-15,1,194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22701021,22701,22,227,2270,22701,2016-03-14,1,450,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22701021,22701,22,227,2270,22701,2016-03-15,1,452,450.0,0.0,0.0,0.0,0.0,0.0,0.0
22701021,22701,22,227,2270,22701,2016-03-25,1,230,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22701021,22701,22,227,2270,22701,2016-03-31,1,448,0.0,0.0,0.0,0.0,0.0,230,0.0
22702002,22702,22,227,2270,22702,2016-02-02,1,764,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22702003,22702,22,227,2270,22702,2016-05-14,0,1142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22702003,22702,22,227,2270,22702,2016-05-19,1,230,0.0,0.0,0.0,0.0,1142.0,0.0,0.0
22702003,22702,22,227,2270,22702,2016-05-22,0,352,0.0,0.0,230.0,0.0,0.0,0.0,0.0
22702003,22702,22,227,2270,22702,2016-05-25,1,434,0.0,0.0,352.0,0.0,0.0,230.0,0.0
22702003,22702,22,227,2270,22702,2016-05-28,0,386,0.0,0.0,434,0.0,0.0,352.0,0.0
22702003,22702,22,227,2270,22702,2016-06-07,1,782,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22702004,22702,22,227,2270,22702,2016-03-19,0,1068,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22702004,22702,22,227,2270,22702,2016-04-22,1,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22702004,22702,22,227,2270,22702,2016-05-03,1,462,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22702005,22702,22,227,2270,22702,2016-02-03,1,232,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22702005,22702,22,227,2270,22702,2016-02-20,0,774,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22702005,22702,22,227,2270,22702,2016-03-03,1,346,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22702005,22702,22,227,2270,22702,2016-03-18,1,338,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22702005,22702,22,227,2270,22702,2016-05-17,1,286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22702005,22702,22,227,2270,22702,2016-05-25,1,584,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22702005,22702,22,227,2270,22702,2016-07-10,0,288,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22702005,22702,22,227,2270,22702,2016-07-11,1,218,288.0,0.0,0.0,0.0,0.0,0.0,0.0
22702005,22702,22,227,2270,22702,2016-07-22,1,412,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22702005,22702,22,227,2270,22702,2016-07-25,1,818,0.0,0.0,412.0,0.0,0.0,0.0,0.0
22702006,22702,22,227,2270,22702,2016-02-13,0,170,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22702006,22702,22,227,2270,22702,2016-03-13,0,238,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22702006,22702,22,227,2270,22702,2016-03-23,1,302,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22702006,22702,22,227,2270,22702,2016-04-19,1,208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22702006,22702,22,227,2270,22702,2016-04-24,0,168,0.0,0.0,0.0,0.0,208.0,0.0,0.0
22702006,22702,22,227,2270,22702,2016-06-08,1,248,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22710000,22710,22,227,2271,22710,2016-02-05,1,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22710000,22710,22,227,2271,22710,2016-02-07,0,376,0.0,512,0.0,0.0,0.0,0.0,0.0
22710003,22710,22,227,2271,22710,2016-02-01,1,344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22710003,22710,22,227,2271,22710,2016-02-02,1,354,344.0,0.0,0.0,0.0,0.0,0.0,0.0
22710003,22710,22,227,2271,22710,2016-02-06,0,930,0.0,0.0,0.0,354.0,344.0,0.0,0.0
22710005,22710,22,227,2271,22710,2016-02-06,0,588,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22710009,22710,22,227,2271,22710,2016-02-03,1,2424,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22710009,22710,22,227,2271,22710,2016-02-05,1,1014,0.0,2424,0.0,0.0,0.0,0.0,0.0
22711000,22711,22,227,2271,22711,2016-02-03,1,2504,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22711000,22711,22,227,2271,22711,2016-02-07,0,520,0.0,0.0,0.0,2504,0.0,0.0,0.0
22711000,22711,22,227,2271,22711,2016-02-11,1,1242,0.0,0.0,0.0,520.0,0.0,0.0,0.0
22711000,22711,22,227,2271,22711,2016-03-18,1,442,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22712001,22712,22,227,2271,22712,2016-02-01,1,288,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22712001,22712,22,227,2271,22712,2016-02-04,1,244,0.0,0.0,288.0,0.0,0.0,0.0,0.0
22712001,22712,22,227,2271,22712,2016-02-06,0,246,0.0,244.0,0.0,0.0,288.0,0.0,0.0
22712001,22712,22,227,2271,22712,2016-02-07,0,262,246.0,0.0,244.0,0.0,0.0,288.0,0.0
22712001,22712,22,227,2271,22712,2016-03-04,1,174,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22712001,22712,22,227,2271,22712,2016-03-28,1,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22712001,22712,22,227,2271,22712,2016-04-07,1,302,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22713001,22713,22,227,2271,22713,2016-02-01,1,788,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22713001,22713,22,227,2271,22713,2016-02-03,1,498,0.0,788.0,0.0,0.0,0.0,0.0,0.0
22713001,22713,22,227,2271,22713,2016-02-04,1,420,498.0,0.0,788.0,0.0,0.0,0.0,0.0
22713001,22713,22,227,2271,22713,2016-02-05,1,286,420.0,498.0,0.0,788.0,0.0,0.0,0.0
22713001,22713,22,227,2271,22713,2016-02-06,0,714,286.0,420.0,498.0,0.0,788.0,0.0,0.0
22713001,22713,22,227,2271,22713,2016-02-08,1,472,0.0,714,286.0,420.0,498.0,0.0,788.0
22713001,22713,22,227,2271,22713,2016-05-11,1,204,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22713002,22713,22,227,2271,22713,2016-02-03,1,1414,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22713002,22713,22,227,2271,22713,2016-02-06,0,820,0.0,0.0,1414.0,0.0,0.0,0.0,0.0
22713002,22713,22,227,2271,22713,2016-02-07,0,306,820,0.0,0.0,1414.0,0.0,0.0,0.0
22713003,22713,22,227,2271,22713,2016-04-12,1,282,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22713004,22713,22,227,2271,22713,2016-02-01,1,382,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22713004,22713,22,227,2271,22713,2016-02-06,0,272,0.0,0.0,0.0,0.0,382.0,0.0,0.0
22713004,22713,22,227,2271,22713,2016-03-25,1,190,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22713007,22713,22,227,2271,22713,2016-02-03,1,490,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22713008,22713,22,227,2271,22713,2016-02-02,1,876,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22714000,22714,22,227,2271,22714,2016-02-27,0,216,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22714001,22714,22,227,2271,22714,2016-02-16,1,238,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22714001,22714,22,227,2271,22714,2016-02-21,0,728,0.0,0.0,0.0,0.0,238.0,0.0,0.0
22714001,22714,22,227,2271,22714,2016-02-28,0,176,0.0,0.0,0.0,0.0,0.0,0.0,728.0
22714002,22714,22,227,2271,22714,2016-02-16,1,352,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22714002,22714,22,227,2271,22714,2016-02-22,1,330,0.0,0.0,0.0,0.0,0.0,352.0,0.0
22714002,22714,22,227,2271,22714,2016-02-24,1,290,0.0,330.0,0.0,0.0,0.0,0.0,0.0
22714002,22714,22,227,2271,22714,2016-02-27,0,226,0.0,0.0,290.0,0.0,330.0,0.0,0.0
22714002,22714,22,227,2271,22714,2016-02-28,0,300,226.0,0.0,0.0,290.0,0.0,330.0,0.0
22714002,22714,22,227,2271,22714,2016-03-01,1,546,0.0,300.0,226.0,0.0,0.0,290.0,0.0
22715002,22715,22,227,2271,22715,2016-02-17,1,406,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22715003,22715,22,227,2271,22715,2016-02-24,1,354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22715004,22715,22,227,2271,22715,2016-02-21,0,394,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22715004,22715,22,227,2271,22715,2016-02-22,1,286,394.0,0.0,0.0,0.0,0.0,0.0,0.0
22715006,22715,22,227,2271,22715,2016-02-16,1,606,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22715006,22715,22,227,2271,22715,2016-02-22,1,664,0.0,0.0,0.0,0.0,0.0,606,0.0
22715006,22715,22,227,2271,22715,2016-02-23,1,858,664.0,0.0,0.0,0.0,0.0,0.0,606
22715006,22715,22,227,2271,22715,2016-02-27,0,196,0.0,0.0,0.0,858.0,664.0,0.0,0.0
22715006,22715,22,227,2271,22715,2016-03-05,0,440,0.0,0.0,0.0,0.0,0.0,0.0,196.0
22715006,22715,22,227,2271,22715,2016-03-10,1,166,0.0,0.0,0.0,0.0,440.0,0.0,0.0
22715007,22715,22,227,2271,22715,2016-02-22,1,514,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22715007,22715,22,227,2271,22715,2016-02-26,1,500,0.0,0.0,0.0,514,0.0,0.0,0.0
22715007,22715,22,227,2271,22715,2016-03-10,1,146,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22716000,22716,22,227,2271,22716,2016-02-18,1,294,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22716000,22716,22,227,2271,22716,2016-02-20,0,240,0.0,294,0.0,0.0,0.0,0.0,0.0
22716000,22716,22,227,2271,22716,2016-02-22,1,514,0.0,240.0,0.0,294,0.0,0.0,0.0
22716000,22716,22,227,2271,22716,2016-03-04,1,234,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22716001,22716,22,227,2271,22716,2016-02-22,1,510,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22716002,22716,22,227,2271,22716,2016-03-07,1,418,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22716003,22716,22,227,2271,22716,2016-02-20,0,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22716003,22716,22,227,2271,22716,2016-02-24,1,552,0.0,0.0,0.0,132.0,0.0,0.0,0.0
22716004,22716,22,227,2271,22716,2016-02-16,1,232,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22716004,22716,22,227,2271,22716,2016-02-18,1,298,0.0,232,0.0,0.0,0.0,0.0,0.0
22716004,22716,22,227,2271,22716,2016-02-22,1,288,0.0,0.0,0.0,298.0,0.0,232,0.0
22716004,22716,22,227,2271,22716,2016-03-01,1,388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22716004,22716,22,227,2271,22716,2016-03-07,1,208,0.0,0.0,0.0,0.0,0.0,388.0,0.0
22716005,22716,22,227,2271,22716,2016-02-22,1,210,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22716005,22716,22,227,2271,22716,2016-03-04,1,454,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22716005,22716,22,227,2271,22716,2016-03-11,1,456,0.0,0.0,0.0,0.0,0.0,0.0,454.0
22800000,22800,22,228,2280,22800,2016-02-12,1,336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22800000,22800,22,228,2280,22800,2016-03-21,1,314,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22800000,22800,22,228,2280,22800,2016-04-16,0,262,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22800000,22800,22,228,2280,22800,2016-04-29,1,506,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22800000,22800,22,228,2280,22800,2016-05-04,1,782,0.0,0.0,0.0,0.0,506,0.0,0.0
22800000,22800,22,228,2280,22800,2016-06-07,1,962,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22800000,22800,22,228,2280,22800,2016-07-02,0,1130,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22800000,22800,22,228,2280,22800,2016-07-24,0,2122,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22800000,22800,22,228,2280,22800,2016-07-26,1,780,0.0,2122.0,0.0,0.0,0.0,0.0,0.0
22800001,22800,22,228,2280,22800,2016-04-16,0,696,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22800001,22800,22,228,2280,22800,2016-04-22,1,694,0.0,0.0,0.0,0.0,0.0,696.0,0.0
22800001,22800,22,228,2280,22800,2016-05-06,1,1294,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22800001,22800,22,228,2280,22800,2016-05-13,1,646,0.0,0.0,0.0,0.0,0.0,0.0,1294
22800001,22800,22,228,2280,22800,2016-07-04,1,326,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22800001,22800,22,228,2280,22800,2016-07-16,0,1250,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22801000,22801,22,228,2280,22801,2016-03-30,1,498,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22801000,22801,22,228,2280,22801,2016-04-22,1,522,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22801000,22801,22,228,2280,22801,2016-05-24,1,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22801000,22801,22,228,2280,22801,2016-07-03,0,1128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22801000,22801,22,228,2280,22801,2016-07-27,1,440,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22802001,22802,22,228,2280,22802,2016-02-21,0,910,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22802001,22802,22,228,2280,22802,2016-03-21,1,190,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22802001,22802,22,228,2280,22802,2016-03-29,1,656,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22802001,22802,22,228,2280,22802,2016-03-30,1,1342,656.0,0.0,0.0,0.0,0.0,0.0,0.0
22802001,22802,22,228,2280,22802,2016-04-01,1,704,0.0,1342.0,656.0,0.0,0.0,0.0,0.0
22802001,22802,22,228,2280,22802,2016-04-05,1,462,0.0,0.0,0.0,704.0,0.0,1342.0,656.0
22802001,22802,22,228,2280,22802,2016-04-15,1,568,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22802001,22802,22,228,2280,22802,2016-05-07,0,580,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22802001,22802,22,228,2280,22802,2016-05-11,1,528,0.0,0.0,0.0,580.0,0.0,0.0,0.0
22802001,22802,22,228,2280,22802,2016-05-14,0,518,0.0,0.0,528.0,0.0,0.0,0.0,580.0
22802001,22802,22,228,2280,22802,2016-05-18,1,480,0.0,0.0,0.0,518.0,0.0,0.0,528.0
22802001,22802,22,228,2280,22802,2016-05-21,0,572,0.0,0.0,480.0,0.0,0.0,0.0,518.0
22802001,22802,22,228,2280,22802,2016-05-28,0,814,0.0,0.0,0.0,0.0,0.0,0.0,572
22802001,22802,22,228,2280,22802,2016-06-03,1,526,0.0,0.0,0.0,0.0,0.0,814.0,0.0
22802001,22802,22,228,2280,22802,2016-06-05,0,820,0.0,526.0,0.0,0.0,0.0,0.0,0.0
22802001,22802,22,228,2280,22802,2016-07-03,0,1260,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22802001,22802,22,228,2280,22802,2016-07-07,1,884,0.0,0.0,0.0,1260.0,0.0,0.0,0.0
22820000,22820,22,228,2282,22820,2016-05-08,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22821000,22821,22,228,2282,22821,2016-04-19,1,468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22821000,22821,22,228,2282,22821,2016-05-05,1,486,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22830000,22830,22,228,2283,22830,2016-02-01,1,220,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22830000,22830,22,228,2283,22830,2016-03-11,1,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22830002,22830,22,228,2283,22830,2016-02-02,1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22830002,22830,22,228,2283,22830,2016-03-05,0,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22830002,22830,22,228,2283,22830,2016-03-09,1,60,0.0,0.0,0.0,56.0,0.0,0.0,0.0
22830002,22830,22,228,2283,22830,2016-03-20,0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22830002,22830,22,228,2283,22830,2016-04-03,0,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22830002,22830,22,228,2283,22830,2016-04-17,0,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22830002,22830,22,228,2283,22830,2016-05-15,0,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22830002,22830,22,228,2283,22830,2016-05-20,1,66,0.0,0.0,0.0,0.0,130,0.0,0.0
22830002,22830,22,228,2283,22830,2016-07-03,0,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22830003,22830,22,228,2283,22830,2016-02-01,1,244,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22830003,22830,22,228,2283,22830,2016-03-20,0,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22830003,22830,22,228,2283,22830,2016-05-05,1,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22830003,22830,22,228,2283,22830,2016-05-15,0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22830003,22830,22,228,2283,22830,2016-05-22,0,92,0.0,0.0,0.0,0.0,0.0,0.0,80
22830003,22830,22,228,2283,22830,2016-05-30,1,168,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22830003,22830,22,228,2283,22830,2016-06-13,1,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22830003,22830,22,228,2283,22830,2016-06-27,1,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22830003,22830,22,228,2283,22830,2016-07-25,1,172,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22830005,22830,22,228,2283,22830,2016-02-17,1,164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22830005,22830,22,228,2283,22830,2016-03-19,0,192,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22830005,22830,22,228,2283,22830,2016-03-27,0,184,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22830005,22830,22,228,2283,22830,2016-05-15,0,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22830005,22830,22,228,2283,22830,2016-06-24,1,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
